order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,delivery_days,profit_margin,order_year,order_month,quarter
ES-2014-4407511,2014-09-15,2014-09-22,Standard Class,Marc Crier,Consumer,Vienna,Austria,EU,Central,OFF-SU-10001021,Office Supplies,Supplies,"Fiskars Box Cutter, Serrated",64.0,2,0.0,20.58,4.89,Medium,7,32.15625,2014,September,3
MX-2014-153549,2014-09-15,2014-09-19,Standard Class,Denny Ordway,Consumer,Camagüey,Cuba,LATAM,Caribbean,OFF-AR-10004109,Office Supplies,Art,"Boston Sketch Pad, Fluorescent",133.0,4,0.0,53.12,4.59,Medium,4,39.939849624060145,2014,September,3
MX-2014-156272,2014-09-15,2014-09-20,Second Class,Kunst Miller,Consumer,Managua,Nicaragua,LATAM,Central,OFF-BI-10004969,Office Supplies,Binders,"Acco Binding Machine, Durable",140.0,4,0.0,65.84,4.52,Medium,5,47.02857142857143,2014,September,3
MX-2014-141012,2014-09-15,2014-09-20,Standard Class,Liz Carlisle,Consumer,Sonora,Mexico,LATAM,North,FUR-FU-10002387,Furniture,Furnishings,"Rubbermaid Photo Frame, Durable",59.0,3,0.4,3.876,4.23,Medium,5,6.569491525423729,2014,September,3
ES-2014-3066003,2014-09-15,2014-09-21,Standard Class,Giulietta Weimer,Consumer,Ile-de-France,France,EU,Central,OFF-BI-10001192,Office Supplies,Binders,"Cardinal Binder, Clear",53.0,4,0.0,1.56,3.73,Low,6,2.9433962264150946,2014,September,3
MX-2014-148369,2014-09-15,2014-09-19,Standard Class,Janet Lee,Consumer,Durango,Mexico,LATAM,North,OFF-FA-10003007,Office Supplies,Fasteners,"OIC Rubber Bands, Assorted Sizes",48.0,5,0.0,11.6,3.66,Medium,4,24.166666666666668,2014,September,3
CA-2014-156237,2014-09-15,2014-09-16,First Class,Pamela Stobb,Consumer,Pennsylvania,United States,US,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.0,4,0.7,-12.208,3.66,High,1,-67.82222222222222,2014,September,3
MX-2014-154599,2014-09-15,2014-09-20,Standard Class,Berenike Kampe,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-PA-10001761,Office Supplies,Paper,"Eaton Message Books, Multicolor",44.0,3,0.0,15.78,3.56,Medium,5,35.86363636363637,2014,September,3
ID-2014-73272,2014-09-15,2014-09-20,Standard Class,Jason Fortune-,Consumer,Bangkok,Thailand,APAC,Southeast Asia,OFF-ST-10000344,Office Supplies,Storage,"Fellowes Box, Industrial",85.0,8,0.47,-32.3616,3.54,Medium,5,-38.0724705882353,2014,September,3
CA-2014-152975,2014-09-15,2014-09-17,First Class,Roger Barcio,Home Office,New York,United States,US,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,30.0,5,0.0,8.6855,3.53,High,2,28.951666666666664,2014,September,3
ID-2014-73272,2014-09-15,2014-09-20,Standard Class,Jason Fortune-,Consumer,Bangkok,Thailand,APAC,Southeast Asia,FUR-FU-10000944,Furniture,Furnishings,"Tenex Door Stop, Black",160.0,5,0.27,-43.9515,3.34,Medium,5,-27.4696875,2014,September,3
ID-2014-39322,2014-09-15,2014-09-20,Standard Class,Michael Paige,Corporate,National Capital,Philippines,APAC,Southeast Asia,OFF-EN-10002119,Office Supplies,Envelopes,"Ames Manila Envelope, Security-Tint",30.0,2,0.45,-0.021,3.2,High,5,-0.06999999999999999,2014,September,3
US-2014-103128,2014-09-15,2014-09-17,Second Class,Susan Gilcrest,Corporate,Panama,Panama,LATAM,Central,FUR-FU-10003112,Furniture,Furnishings,"Tenex Frame, Durable",86.0,2,0.4,-15.712,2.77,Medium,2,-18.269767441860466,2014,September,3
ES-2014-1601908,2014-09-15,2014-09-20,Second Class,Thea Hudgings,Corporate,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-FA-10002577,Office Supplies,Fasteners,"Stockwell Push Pins, 12 Pack",27.0,2,0.0,2.1,2.65,Medium,5,7.777777777777778,2014,September,3
MX-2014-154599,2014-09-15,2014-09-20,Standard Class,Berenike Kampe,Consumer,San Salvador,El Salvador,LATAM,Central,OFF-FA-10004649,Office Supplies,Fasteners,"Advantus Clamps, 12 Pack",25.0,2,0.0,9.96,2.41,Medium,5,39.84,2014,September,3
MX-2014-139129,2014-09-15,2014-09-20,Standard Class,Rick Huthwaite,Home Office,San Luis Potosí,Mexico,LATAM,North,OFF-FA-10003797,Office Supplies,Fasteners,"Advantus Push Pins, 12 Pack",37.0,4,0.0,11.76,2.37,Medium,5,31.783783783783782,2014,September,3
CA-2014-156237,2014-09-15,2014-09-16,First Class,Pamela Stobb,Consumer,Pennsylvania,United States,US,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,13.0,1,0.7,-18.0385,2.17,High,1,-138.7576923076923,2014,September,3
US-2014-157224,2014-09-15,2014-09-19,Second Class,Joy Bell-,Consumer,California,United States,US,West,OFF-LA-10000121,Office Supplies,Labels,Avery 48,57.0,9,0.0,26.082,2.1,Medium,4,45.75789473684211,2014,September,3
MX-2014-110877,2014-09-15,2014-09-20,Standard Class,Fred Chung,Corporate,Baja California,Mexico,LATAM,North,OFF-ST-10002466,Office Supplies,Storage,"Smead Box, Blue",36.0,5,0.0,14.3,2.09,Medium,5,39.72222222222223,2014,September,3
ES-2014-2992535,2014-09-15,2014-09-21,Standard Class,Thomas Seio,Corporate,England,United Kingdom,EU,North,OFF-BI-10004054,Office Supplies,Binders,"Cardinal Hole Reinforcements, Economy",16.0,3,0.0,6.48,1.91,Low,6,40.5,2014,September,3
CA-2014-114440,2014-09-15,2014-09-18,Second Class,Tracy Blumstein,Consumer,Michigan,United States,US,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.0,3,0.0,8.763,1.78,Medium,3,46.12105263157895,2014,September,3
ID-2014-71606,2014-09-15,2014-09-20,Standard Class,Deirdre Greer,Corporate,Queensland,Australia,APAC,Oceania,OFF-FA-10003050,Office Supplies,Fasteners,"Stockwell Paper Clips, Metal",23.0,2,0.1,-1.326,1.77,Medium,5,-5.765217391304348,2014,September,3
CG-2014-1070,2014-09-15,2014-09-16,First Class,Mark Hamilton,Consumer,Orientale,Democratic Republic of the Congo,Africa,Africa,OFF-SAN-10004339,Office Supplies,Art,"Sanford Highlighters, Water Color",19.0,1,0.0,6.81,1.74,High,1,35.84210526315789,2014,September,3
CA-2014-108931,2014-09-15,2014-09-20,Standard Class,Henia Zydlo,Consumer,New York,United States,US,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,9.0,2,0.0,3.852,1.26,High,5,42.8,2014,September,3
ES-2014-3066003,2014-09-15,2014-09-21,Standard Class,Giulietta Weimer,Consumer,Ile-de-France,France,EU,Central,FUR-BO-10004483,Furniture,Bookcases,"Ikea Floating Shelf Set, Pine",618.0,4,0.1,27.444,1.19,Low,6,4.440776699029126,2014,September,3
RS-2014-6940,2014-09-15,2014-09-21,Standard Class,Susan Pistek,Consumer,Irkutsk,Russia,EMEA,EMEA,OFF-SME-10001718,Office Supplies,Storage,"Smead Box, Industrial",11.0,1,0.0,0.9,0.95,Medium,6,8.181818181818182,2014,September,3
MX-2014-153549,2014-09-15,2014-09-19,Standard Class,Denny Ordway,Consumer,Camagüey,Cuba,LATAM,Caribbean,OFF-BI-10004305,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",14.0,3,0.0,3.12,0.9,Medium,4,22.285714285714285,2014,September,3
CA-2014-156237,2014-09-15,2014-09-16,First Class,Pamela Stobb,Consumer,Pennsylvania,United States,US,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,4.0,2,0.7,-2.588,0.67,High,1,-64.7,2014,September,3
CA-2014-108931,2014-09-15,2014-09-20,Standard Class,Henia Zydlo,Consumer,New York,United States,US,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,12.0,2,0.0,5.6644,0.67,High,5,47.20333333333333,2014,September,3
US-2014-111129,2014-09-15,2014-09-21,Standard Class,Toby Swindell,Consumer,Aragua,Venezuela,LATAM,South,OFF-SU-10001368,Office Supplies,Supplies,"Fiskars Ruler, Serrated",13.0,3,0.4,0.396,0.58,Medium,6,3.0461538461538464,2014,September,3
IN-2014-21934,2014-09-15,2014-09-22,Standard Class,Magdelene Morse,Consumer,Chongqing,China,APAC,North Asia,OFF-BI-10004098,Office Supplies,Binders,"Acco 3-Hole Punch, Durable",63.0,2,0.0,0.6,0.53,Medium,7,0.9523809523809523,2014,September,3
MX-2014-139129,2014-09-15,2014-09-20,Standard Class,Rick Huthwaite,Home Office,San Luis Potosí,Mexico,LATAM,North,OFF-LA-10002598,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",7.0,1,0.0,0.26,0.53,Medium,5,3.7142857142857144,2014,September,3
US-2014-141285,2014-09-15,2014-09-20,Standard Class,Denny Blanton,Consumer,Francisco Morazán,Honduras,LATAM,Central,OFF-BI-10004305,Office Supplies,Binders,"Cardinal Hole Reinforcements, Durable",8.0,3,0.4,-2.352,0.39,Medium,5,-29.4,2014,September,3
MX-2014-141012,2014-09-15,2014-09-20,Standard Class,Liz Carlisle,Consumer,Sonora,Mexico,LATAM,North,FUR-FU-10000350,Furniture,Furnishings,"Rubbermaid Light Bulb, Duo Pack",45.0,6,0.4,2.16,0.34,Medium,5,4.8,2014,September,3
MX-2014-110877,2014-09-15,2014-09-20,Standard Class,Fred Chung,Corporate,Baja California,Mexico,LATAM,North,OFF-BI-10003184,Office Supplies,Binders,"Avery Index Tab, Clear",4.0,1,0.0,1.42,0.28,Medium,5,35.5,2014,September,3
IT-2014-3944375,2014-09-15,2014-09-20,Standard Class,Aaron Smayling,Corporate,Stockholm,Sweden,EU,North,OFF-LA-10001676,Office Supplies,Labels,"Hon Removable Labels, Adjustable",4.0,1,0.5,-2.94,0.26,Medium,5,-73.5,2014,September,3
MX-2014-167325,2014-09-16,2014-09-18,First Class,Jennifer Braxton,Corporate,Quezaltenango,Guatemala,LATAM,Central,TEC-CO-10003655,Technology,Copiers,"Hewlett Wireless Fax, High-Speed",,5,0.002,375.7774,291.63,High,2,,2014,September,3
IN-2014-85011,2014-09-16,2014-09-20,Second Class,Mathew Reese,Home Office,New South Wales,Australia,APAC,Oceania,FUR-CH-10002980,Furniture,Chairs,"Hon Executive Leather Armchair, Red",,4,0.0,275.52,240.32,Medium,4,,2014,September,3
US-2014-163300,2014-09-16,2014-09-22,Standard Class,Erica Smith,Consumer,California,United States,US,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,,7,0.2,884.058,173.0,Medium,6,,2014,September,3
IT-2014-2147306,2014-09-16,2014-09-20,Standard Class,Kimberly Carter,Corporate,England,United Kingdom,EU,North,OFF-ST-10002555,Office Supplies,Storage,"Eldon Lockers, Industrial",,7,0.0,680.4,152.96,High,4,,2014,September,3
CA-2014-121888,2014-09-16,2014-09-18,Second Class,Carl Ludwig,Consumer,Massachusetts,United States,US,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",783.0,3,0.0,203.5644,123.26,High,2,25.99800766283525,2014,September,3
ES-2014-1474425,2014-09-16,2014-09-22,Standard Class,Anne Pryor,Home Office,England,United Kingdom,EU,North,TEC-AC-10001566,Technology,Accessories,"Logitech Router, Erganomic",,7,0.0,308.7,105.62,Medium,6,,2014,September,3
CA-2014-124205,2014-09-16,2014-09-20,Standard Class,Theresa Coyne,Corporate,New Jersey,United States,US,East,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,513.0,4,0.0,143.6288,88.83,High,4,27.997816764132555,2014,September,3
ES-2014-2901069,2014-09-16,2014-09-21,Standard Class,Ben Ferrer,Home Office,Tuscany,Italy,EU,South,TEC-CO-10000407,Technology,Copiers,"HP Copy Machine, Color",,5,0.0,241.8,83.89,Medium,5,,2014,September,3
CA-2014-165008,2014-09-16,2014-09-18,Second Class,Doug O'Connell,Consumer,Utah,United States,US,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.0,9,0.2,106.9578,70.52,Critical,2,36.25688135593221,2014,September,3
ES-2014-4783477,2014-09-16,2014-09-21,Second Class,Ivan Gibson,Consumer,Catalonia,Spain,EU,South,TEC-CO-10000013,Technology,Copiers,"Brother Fax Machine, Laser",637.0,2,0.0,261.18,65.39,Medium,5,41.00156985871271,2014,September,3
CA-2014-132353,2014-09-16,2014-09-18,First Class,Dave Brooks,Consumer,Illinois,United States,US,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,324.0,3,0.2,20.2485,54.02,Medium,2,6.249537037037037,2014,September,3
IT-2014-2147306,2014-09-16,2014-09-20,Standard Class,Kimberly Carter,Corporate,England,United Kingdom,EU,North,TEC-CO-10004252,Technology,Copiers,"HP Ink, Color",651.0,5,0.0,169.05,51.98,High,4,25.967741935483872,2014,September,3
IT-2014-5269744,2014-09-16,2014-09-22,Standard Class,Sheri Gordon,Consumer,Gelderland,Netherlands,EU,Central,TEC-AC-10004269,Technology,Accessories,"Belkin Memory Card, USB",633.0,11,0.5,-632.61,47.52,Medium,6,-99.93838862559242,2014,September,3
US-2014-116652,2014-09-16,2014-09-20,Standard Class,Rick Duston,Consumer,California,United States,US,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",530.0,5,0.0,105.98,46.58,High,4,19.99622641509434,2014,September,3
ID-2014-17342,2014-09-16,2014-09-21,Standard Class,Neoma Murray,Consumer,Sindh,Pakistan,APAC,Central Asia,FUR-CH-10004600,Furniture,Chairs,"Harbour Creations Chairmat, Red",576.0,10,0.2,194.4,41.07,Medium,5,33.75,2014,September,3
CA-2014-124205,2014-09-16,2014-09-20,Standard Class,Theresa Coyne,Corporate,New Jersey,United States,US,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,396.0,6,0.0,102.9444,40.6,High,4,25.996060606060606,2014,September,3
EG-2014-3650,2014-09-16,2014-09-19,Second Class,Lisa Ryan,Corporate,Al Qahirah,Egypt,Africa,Africa,TEC-HP -10003248,Technology,Copiers,"HP Fax Machine, High-Speed",298.0,1,0.0,14.88,38.99,Medium,3,4.993288590604028,2014,September,3
IR-2014-6860,2014-09-16,2014-09-17,First Class,Karen Seio,Corporate,Lorestan,Iran,EMEA,EMEA,OFF-TEN-10001129,Office Supplies,Storage,"Tenex Shelving, Blue",109.0,2,0.0,5.46,33.45,Critical,1,5.009174311926605,2014,September,3
CA-2014-900,2014-09-16,2014-09-20,Standard Class,Robert Marley,Home Office,Quebec,Canada,Canada,Canada,OFF-CAR-10004661,Office Supplies,Binders,"Cardinal Binding Machine, Recycled",201.0,4,0.0,42.0,30.88,High,4,20.8955223880597,2014,September,3
ES-2014-5395911,2014-09-16,2014-09-20,Standard Class,Anna Gayman,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,TEC-MA-10001015,Technology,Machines,"StarTech Card Printer, Durable",417.0,3,0.15,49.041,28.35,High,4,11.760431654676259,2014,September,3
MX-2014-128237,2014-09-16,2014-09-23,Standard Class,Jennifer Ferguson,Consumer,Quezaltenango,Guatemala,LATAM,Central,FUR-BO-10003103,Furniture,Bookcases,"Dania Floating Shelf Set, Pine",228.0,2,0.0,43.24,26.84,Low,7,18.964912280701753,2014,September,3
US-2014-116652,2014-09-16,2014-09-20,Standard Class,Rick Duston,Consumer,California,United States,US,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.0,3,0.2,0.0,25.52,High,4,0.0,2014,September,3
US-2014-163300,2014-09-16,2014-09-22,Standard Class,Erica Smith,Consumer,California,United States,US,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,370.0,7,0.2,32.3351,23.62,Medium,6,8.739216216216215,2014,September,3
CM-2014-2920,2014-09-16,2014-09-21,Standard Class,Harold Dahlen,Home Office,Littoral,Cameroon,Africa,Africa,OFF-FEL-10001865,Office Supplies,Storage,"Fellowes File Cart, Wire Frame",273.0,2,0.0,57.24,21.62,Medium,5,20.967032967032967,2014,September,3
IR-2014-4010,2014-09-16,2014-09-18,Second Class,Nathan Cano,Consumer,Tehran,Iran,EMEA,EMEA,TEC-LOG-10001750,Technology,Accessories,"Logitech Mouse, USB",118.0,4,0.0,15.24,20.21,High,2,12.915254237288135,2014,September,3
ES-2014-3240614,2014-09-16,2014-09-20,Second Class,Barry Blumstein,Corporate,Emilia-Romagna,Italy,EU,South,OFF-AR-10004492,Office Supplies,Art,"BIC Canvas, Blue",107.0,2,0.0,8.58,20.02,High,4,8.018691588785048,2014,September,3
CA-2014-121888,2014-09-16,2014-09-18,Second Class,Carl Ludwig,Consumer,Massachusetts,United States,US,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.0,7,0.0,116.3904,19.82,High,2,48.09520661157025,2014,September,3
IT-2014-3581068,2014-09-16,2014-09-21,Standard Class,Vicky Freymann,Home Office,Lombardy,Italy,EU,South,FUR-CH-10003114,Furniture,Chairs,"Harbour Creations Swivel Stool, Red",288.0,4,0.6,-180.168,18.21,Medium,5,-62.55833333333334,2014,September,3
IN-2014-76422,2014-09-16,2014-09-21,Standard Class,Pamela Stobb,Consumer,National Capital,Philippines,APAC,Southeast Asia,TEC-CO-10003759,Technology,Copiers,"Canon Fax Machine, Laser",207.0,1,0.35,31.8135,18.11,Medium,5,15.368840579710147,2014,September,3
US-2014-116652,2014-09-16,2014-09-20,Standard Class,Rick Duston,Consumer,California,United States,US,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.0,10,0.0,41.706,13.29,High,4,42.12727272727273,2014,September,3
US-2014-116652,2014-09-16,2014-09-20,Standard Class,Rick Duston,Consumer,California,United States,US,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,109.0,2,0.0,30.5088,12.72,High,4,27.989724770642205,2014,September,3
ID-2014-80440,2014-09-16,2014-09-21,Standard Class,Ross DeVincentis,Home Office,Auckland,New Zealand,APAC,Oceania,TEC-AC-10000115,Technology,Accessories,"SanDisk Keyboard, USB",98.0,2,0.4,-19.632,11.29,High,5,-20.032653061224494,2014,September,3
ES-2014-4783477,2014-09-16,2014-09-21,Second Class,Ivan Gibson,Consumer,Catalonia,Spain,EU,South,OFF-ST-10004739,Office Supplies,Storage,"Rogers Folders, Industrial",140.0,5,0.1,6.165,11.26,Medium,5,4.4035714285714285,2014,September,3
MX-2014-128237,2014-09-16,2014-09-23,Standard Class,Jennifer Ferguson,Consumer,Quezaltenango,Guatemala,LATAM,Central,TEC-PH-10000286,Technology,Phones,"Motorola Signal Booster, with Caller ID",95.0,1,0.0,35.3,10.96,Low,7,37.1578947368421,2014,September,3
US-2014-102827,2014-09-16,2014-09-20,Standard Class,Ross DeVincentis,Home Office,Santo Domingo,Dominican Republic,LATAM,Caribbean,FUR-FU-10004787,Furniture,Furnishings,"Advantus Frame, Durable",144.0,4,0.5,-132.68,10.94,Medium,4,-92.13888888888889,2014,September,3
CA-2014-127096,2014-09-16,2014-09-18,Second Class,Christopher Schild,Home Office,California,United States,US,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,301.0,1,0.2,11.2839,10.93,Medium,2,3.7488039867109633,2014,September,3
US-2014-163300,2014-09-16,2014-09-22,Standard Class,Erica Smith,Consumer,California,United States,US,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,185.0,3,0.2,-20.7846,10.89,Medium,6,-11.23491891891892,2014,September,3
ES-2014-5395911,2014-09-16,2014-09-20,Standard Class,Anna Gayman,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,FUR-FU-10001495,Furniture,Furnishings,"Eldon Door Stop, Durable",94.0,2,0.0,19.8,10.86,High,4,21.06382978723404,2014,September,3
CA-2014-124205,2014-09-16,2014-09-20,Standard Class,Theresa Coyne,Corporate,New Jersey,United States,US,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",82.0,2,0.0,0.0,9.4,High,4,0.0,2014,September,3
ES-2014-4783477,2014-09-16,2014-09-21,Second Class,Ivan Gibson,Consumer,Catalonia,Spain,EU,South,OFF-AR-10002113,Office Supplies,Art,"Boston Highlighters, Easy-Erase",115.0,6,0.0,25.2,8.98,Medium,5,21.913043478260867,2014,September,3
MX-2014-114097,2014-09-16,2014-09-19,First Class,Bill Eplett,Home Office,Santander,Colombia,LATAM,South,TEC-CO-10000956,Technology,Copiers,"Sharp Copy Machine, Laser",795.0,5,0.002,245.4064,8.93,Medium,3,30.868729559748427,2014,September,3
CA-2014-145737,2014-09-16,2014-09-21,Standard Class,Alan Barnes,Consumer,Tennessee,United States,US,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,164.0,5,0.2,59.4355,7.84,Medium,5,36.24115853658537,2014,September,3
CM-2014-2920,2014-09-16,2014-09-21,Standard Class,Harold Dahlen,Home Office,Littoral,Cameroon,Africa,Africa,OFF-ELD-10001694,Office Supplies,Storage,"Eldon File Cart, Single Width",128.0,1,0.0,23.01,7.8,Medium,5,17.9765625,2014,September,3
CA-2014-124205,2014-09-16,2014-09-20,Standard Class,Theresa Coyne,Corporate,New Jersey,United States,US,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.0,5,0.0,18.96,7.59,High,4,40.340425531914896,2014,September,3
IN-2014-58831,2014-09-16,2014-09-18,Second Class,Benjamin Patterson,Consumer,Anhui,China,APAC,North Asia,OFF-SU-10001709,Office Supplies,Supplies,"Kleencut Scissors, High Speed",67.0,3,0.0,28.71,7.56,High,2,42.85074626865672,2014,September,3
ES-2014-2901069,2014-09-16,2014-09-21,Standard Class,Ben Ferrer,Home Office,Tuscany,Italy,EU,South,OFF-ST-10000130,Office Supplies,Storage,"Eldon Trays, Wire Frame",169.0,6,0.4,-2.916,7.3,Medium,5,-1.7254437869822485,2014,September,3
IT-2014-2712309,2014-09-16,2014-09-19,First Class,Beth Thompson,Home Office,Stockholm,Sweden,EU,North,OFF-AR-10000711,Office Supplies,Art,"BIC Pens, Easy-Erase",22.0,3,0.5,-12.285,7.17,Critical,3,-55.84090909090909,2014,September,3
ES-2014-3738099,2014-09-16,2014-09-16,Same Day,Maureen Gnade,Consumer,Lorraine,France,EU,Central,OFF-ST-10000643,Office Supplies,Storage,"Eldon Trays, Industrial",174.0,4,0.1,71.7,6.67,Medium,0,41.206896551724135,2014,September,3
ES-2014-2901069,2014-09-16,2014-09-21,Standard Class,Ben Ferrer,Home Office,Tuscany,Italy,EU,South,TEC-AC-10003103,Technology,Accessories,"SanDisk Keyboard, Erganomic",159.0,2,0.0,20.58,6.53,Medium,5,12.943396226415093,2014,September,3
IT-2014-2147306,2014-09-16,2014-09-20,Standard Class,Kimberly Carter,Corporate,England,United Kingdom,EU,North,OFF-LA-10004058,Office Supplies,Labels,"Hon Legal Exhibit Labels, 5000 Label Set",101.0,9,0.0,18.09,5.77,High,4,17.91089108910891,2014,September,3
MX-2014-111591,2014-09-16,2014-09-20,Second Class,Speros Goranitis,Consumer,Huehuetenango,Guatemala,LATAM,Central,TEC-AC-10000692,Technology,Accessories,"Logitech Keyboard, Erganomic",141.0,3,0.0,2.76,5.73,Medium,4,1.9574468085106382,2014,September,3
TU-2014-1390,2014-09-16,2014-09-20,Standard Class,Joni Wasserman,Consumer,Istanbul,Turkey,EMEA,EMEA,TEC-HP -10001426,Technology,Copiers,"HP Personal Copier, Color",50.0,1,0.6,-47.778,5.52,High,4,-95.556,2014,September,3
ES-2014-5395911,2014-09-16,2014-09-20,Standard Class,Anna Gayman,Consumer,Provence-Alpes-Côte d'Azur,France,EU,Central,OFF-BI-10003114,Office Supplies,Binders,"Ibico Hole Reinforcements, Economy",28.0,4,0.0,13.68,5.37,High,4,48.857142857142854,2014,September,3
CA-2014-121888,2014-09-16,2014-09-18,Second Class,Carl Ludwig,Consumer,Massachusetts,United States,US,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,40.0,1,0.0,11.5971,5.2,High,2,28.99275,2014,September,3
CA-2014-139822,2014-09-16,2014-09-22,Standard Class,Dean percer,Home Office,Connecticut,United States,US,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,39.0,2,0.0,10.8136,5.18,Low,6,27.727179487179487,2014,September,3
CA-2014-130043,2014-09-16,2014-09-20,Standard Class,Brenda Bowman,Corporate,Texas,United States,US,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,32.0,8,0.2,11.5536,4.4,High,4,36.105,2014,September,3
US-2014-102827,2014-09-16,2014-09-20,Standard Class,Ross DeVincentis,Home Office,Santo Domingo,Dominican Republic,LATAM,Caribbean,FUR-BO-10003326,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",119.0,2,0.4,-33.648,4.38,Medium,4,-28.275630252100843,2014,September,3
AJ-2014-6170,2014-09-16,2014-09-18,Second Class,Sally Hughsby,Corporate,Baki,Azerbaijan,EMEA,EMEA,OFF-ROG-10003733,Office Supplies,Storage,"Rogers Folders, Wire Frame",30.0,1,0.0,3.27,4.28,High,2,10.9,2014,September,3
ES-2014-1969776,2014-09-16,2014-09-21,Second Class,Doug O'Connell,Consumer,England,United Kingdom,EU,North,OFF-AR-10000823,Office Supplies,Art,"Stanley Pens, Water Color",33.0,5,0.5,-11.925,4.23,Medium,5,-36.13636363636364,2014,September,3
ES-2014-1969776,2014-09-16,2014-09-21,Second Class,Doug O'Connell,Consumer,England,United Kingdom,EU,North,OFF-BI-10003705,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",74.0,3,0.5,-57.78,4.06,Medium,5,-78.08108108108108,2014,September,3
TU-2014-1770,2014-09-16,2014-09-21,Standard Class,Frank Preis,Consumer,Istanbul,Turkey,EMEA,EMEA,FUR-IKE-10003771,Furniture,Bookcases,"Ikea Corner Shelving, Traditional",49.0,1,0.6,-27.096,3.84,Medium,5,-55.29795918367347,2014,September,3
MX-2014-114097,2014-09-16,2014-09-19,First Class,Bill Eplett,Home Office,Santander,Colombia,LATAM,South,OFF-BI-10000769,Office Supplies,Binders,"Ibico Binder Covers, Clear",52.0,6,0.0,14.64,3.47,Medium,3,28.153846153846157,2014,September,3
IN-2014-24902,2014-09-16,2014-09-20,Standard Class,Ashley Jarboe,Consumer,Queensland,Australia,APAC,Oceania,OFF-EN-10004590,Office Supplies,Envelopes,"Ames Peel and Seal, with clear poly window",80.0,4,0.1,14.148,3.46,Medium,4,17.685000000000002,2014,September,3
SA-2014-7690,2014-09-16,2014-09-18,First Class,Sean Wendt,Home Office,Al Madinah,Saudi Arabia,EMEA,EMEA,OFF-CAR-10002031,Office Supplies,Binders,"Cardinal 3-Hole Punch, Durable",61.0,2,0.0,27.84,3.23,High,2,45.63934426229508,2014,September,3
ES-2014-1969776,2014-09-16,2014-09-21,Second Class,Doug O'Connell,Consumer,England,United Kingdom,EU,North,OFF-BI-10001820,Office Supplies,Binders,"Wilson Jones Binding Machine, Durable",25.0,1,0.5,-24.24,3.2,Medium,5,-96.96,2014,September,3
CA-2014-139822,2014-09-16,2014-09-22,Standard Class,Dean percer,Home Office,Connecticut,United States,US,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,60.0,2,0.0,10.7964,3.18,Low,6,17.994000000000003,2014,September,3
